"name","date","snowfall-inch"
"S├╢lden","2015-11-26","4"
"S├╢lden","2015-11-28","2"
"S├╢lden","2015-12-1","2"
"S├╢lden","2015-12-9","4"
"S├╢lden","2015-12-17","4"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2017-1-13","2"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2017-1-31","2"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2017-2-4","2"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2017-2-6","8"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2017-2-10","1"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2017-2-28","2"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2017-3-5","4"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2017-3-9","6"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2017-11-6","8"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2016-1-3","3"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2016-1-11","6"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2016-2-3","4"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2016-2-4","7"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2016-2-7","2"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2016-2-9","8"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2016-2-12","2"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2016-2-14","2"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2016-2-15","4"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2016-2-17","12"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2016-2-20","2"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2016-2-23","4"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2016-2-28","1"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2016-2-29","8"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2016-3-3","12"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2016-3-5","12"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2016-3-7","8"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2016-3-8","16"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2015-1-17","4"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2015-1-22","2"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2015-1-30","2"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2015-2-6","4"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2015-3-2","2"
"Lienzer Bergbahnen - Zettersfeld - Hochstein","2015-3-25","8"
"Obertauern","2017-1-3","4"
"Obertauern","2017-1-4","8"
"Obertauern","2017-1-5","12"
"Obertauern","2017-1-6","2"
"Obertauern","2017-1-7","4"
"Obertauern","2017-1-8","8"
"Obertauern","2017-1-10","12"
"Obertauern","2017-1-13","2"
"Obertauern","2017-1-14","12"
"Obertauern","2017-1-16","4"
"Obertauern","2017-1-30","2"
"Obertauern","2017-2-1","4"
"Obertauern","2017-2-5","2"
"Obertauern","2017-2-6","2"
"Obertauern","2017-2-7","4"
"Obertauern","2017-2-17","2"
"Obertauern","2017-2-18","2"
"Obertauern","2017-2-20","4"
"Obertauern","2017-2-21","2"
"Obertauern","2017-2-23","2"
"Obertauern","2017-2-24","4"
"Obertauern","2017-2-28","2"
"Obertauern","2017-3-1","6"
"Obertauern","2017-3-5","2"
"Obertauern","2017-3-6","2"
"Obertauern","2017-3-7","6"
"Obertauern","2017-3-8","4"
"Obertauern","2017-3-9","8"
"Obertauern","2017-3-10","20"
"Obertauern","2017-3-19","6"
"Obertauern","2017-4-5","4"
"Obertauern","2017-4-6","4"
"Obertauern","2017-4-7","4"
"Obertauern","2017-4-8","2"
"Obertauern","2017-4-16","4"
"Obertauern","2017-4-18","8"
"Obertauern","2017-4-19","12"
"Obertauern","2017-4-20","12"
"Obertauern","2017-4-27","4"
"Obertauern","2017-4-28","20"
"Obertauern","2017-10-23","4"
"Obertauern","2017-11-6","20"
"Obertauern","2016-1-1","2"
"Obertauern","2016-1-2","2"
"Obertauern","2016-1-3","4"
"Obertauern","2016-1-4","4"
"Obertauern","2016-1-11","12"
"Obertauern","2016-1-12","6"
"Obertauern","2016-1-13","6"
"Obertauern","2016-1-15","2"
"Obertauern","2016-1-16","8"
"Obertauern","2016-1-17","6"
"Obertauern","2016-1-21","4"
"Obertauern","2016-1-23","2"
"Obertauern","2016-1-31","4"
"Obertauern","2016-2-3","6"
"Obertauern","2016-2-4","8"
"Obertauern","2016-2-5","12"
"Obertauern","2016-2-10","12"
"Obertauern","2016-2-15","6"
"Obertauern","2016-2-16","4"
"Obertauern","2016-2-17","8"
"Obertauern","2016-2-19","2"
"Obertauern","2016-2-22","2"
"Obertauern","2016-2-23","2"
"Obertauern","2016-2-24","6"
"Obertauern","2016-3-1","4"
"Obertauern","2016-3-2","8"
"Obertauern","2016-3-3","16"
"Obertauern","2016-3-4","6"
"Obertauern","2016-3-6","4"
"Obertauern","2016-3-7","6"
"Obertauern","2016-3-8","16"
"Obertauern","2016-3-23","4"
"Obertauern","2016-3-24","2"
"Obertauern","2016-3-25","4"
"Obertauern","2016-4-14","2"
"Obertauern","2016-4-25","4"
"Obertauern","2016-4-27","12"
"Obertauern","2016-11-4","2"
"Obertauern","2016-11-5","4"
"Obertauern","2016-11-7","6"
"Obertauern","2016-11-9","2"
"Obertauern","2016-11-10","2"
"Obertauern","2016-11-11","4"
"Obertauern","2016-11-19","2"
"Obertauern","2016-11-28","2"
"Obertauern","2016-11-29","2"
"Obertauern","2016-12-1","4"
"Obertauern","2016-12-2","2"
"Obertauern","2016-12-12","4"
"Obertauern","2016-12-19","4"
"Obertauern","2016-12-25","4"
"Obertauern","2016-12-28","12"
"Obertauern","2015-1-4","8"
"Obertauern","2015-1-5","12"
"Obertauern","2015-1-6","8"
"Obertauern","2015-1-11","2"
"Obertauern","2015-1-12","12"
"Obertauern","2015-1-15","4"
"Obertauern","2015-1-24","2"
"Obertauern","2015-1-25","8"
"Obertauern","2015-1-26","6"
"Obertauern","2015-1-27","6"
"Obertauern","2015-1-28","6"
"Obertauern","2015-1-29","4"
"Obertauern","2015-1-30","6"
"Obertauern","2015-2-2","4"
"Obertauern","2015-2-9","8"
"Obertauern","2015-2-24","2"
"Obertauern","2015-2-25","8"
"Obertauern","2015-3-2","8"
"Obertauern","2015-3-3","6"
"Obertauern","2015-3-4","4"
"Obertauern","2015-3-5","6"
"Obertauern","2015-3-6","10"
"Obertauern","2015-3-11","2"
"Obertauern","2015-3-12","2"
"Obertauern","2015-3-22","4"
"Obertauern","2015-3-27","2"
"Obertauern","2015-3-28","4"
"Obertauern","2015-3-29","2"
"Obertauern","2015-3-31","8"
"Obertauern","2015-4-1","8"
"Obertauern","2015-4-2","6"
"Obertauern","2015-4-3","12"
"Obertauern","2015-4-4","4"
"Obertauern","2015-4-7","8"
"Obertauern","2015-4-18","4"
"Obertauern","2015-4-28","4"
"Obertauern","2015-11-21","8"
"Obertauern","2015-11-23","4"
"Obertauern","2015-11-25","8"
"Obertauern","2015-11-26","8"
"Obertauern","2015-11-30","2"
"Obertauern","2015-12-1","2"
"Obertauern","2015-12-9","4"
"M├╢lltaler Gletscher","2017-1-6","8"
"M├╢lltaler Gletscher","2017-1-8","8"
"M├╢lltaler Gletscher","2017-1-11","4"
"M├╢lltaler Gletscher","2017-1-12","4"
"M├╢lltaler Gletscher","2017-1-13","4"
"M├╢lltaler Gletscher","2017-1-14","6"
"M├╢lltaler Gletscher","2017-2-1","4"
"M├╢lltaler Gletscher","2017-2-4","4"
"M├╢lltaler Gletscher","2017-2-6","6"
"M├╢lltaler Gletscher","2017-2-18","4"
"M├╢lltaler Gletscher","2017-2-22","6"
"M├╢lltaler Gletscher","2017-2-25","6"
"M├╢lltaler Gletscher","2017-3-1","6"
"M├╢lltaler Gletscher","2017-3-5","4"
"M├╢lltaler Gletscher","2017-3-6","8"
"M├╢lltaler Gletscher","2017-3-8","6"
"M├╢lltaler Gletscher","2017-3-9","6"
"M├╢lltaler Gletscher","2017-3-10","16"
"M├╢lltaler Gletscher","2017-3-19","8"
"M├╢lltaler Gletscher","2017-4-5","2"
"M├╢lltaler Gletscher","2017-4-6","2"
"M├╢lltaler Gletscher","2017-4-7","2"
"M├╢lltaler Gletscher","2017-4-16","4"
"M├╢lltaler Gletscher","2017-4-17","8"
"M├╢lltaler Gletscher","2017-4-19","8"
"M├╢lltaler Gletscher","2017-4-20","8"
"M├╢lltaler Gletscher","2017-4-23","4"
"M├╢lltaler Gletscher","2017-4-26","4"
"M├╢lltaler Gletscher","2017-4-28","12"
"M├╢lltaler Gletscher","2017-4-29","4"
"M├╢lltaler Gletscher","2017-5-2","12"
"M├╢lltaler Gletscher","2017-5-7","2"
"M├╢lltaler Gletscher","2017-7-1","2"
"M├╢lltaler Gletscher","2017-7-15","4"
"M├╢lltaler Gletscher","2017-7-25","4"
"M├╢lltaler Gletscher","2017-8-21","2"
"M├╢lltaler Gletscher","2017-9-3","8"
"M├╢lltaler Gletscher","2017-9-4","12"
"M├╢lltaler Gletscher","2017-9-12","2"
"M├╢lltaler Gletscher","2017-9-13","8"
"M├╢lltaler Gletscher","2017-9-16","4"
"M├╢lltaler Gletscher","2017-9-18","4"
"M├╢lltaler Gletscher","2017-9-19","6"
"M├╢lltaler Gletscher","2017-9-20","8"
"M├╢lltaler Gletscher","2017-9-21","16"
"M├╢lltaler Gletscher","2017-10-9","4"
"M├╢lltaler Gletscher","2017-10-23","6"
"M├╢lltaler Gletscher","2017-10-30","4"
"M├╢lltaler Gletscher","2017-11-6","20"
"M├╢lltaler Gletscher","2016-1-3","4"
"M├╢lltaler Gletscher","2016-1-4","4"
"M├╢lltaler Gletscher","2016-1-7","4"
"M├╢lltaler Gletscher","2016-1-8","4"
"M├╢lltaler Gletscher","2016-1-9","4"
"M├╢lltaler Gletscher","2016-1-12","12"
"M├╢lltaler Gletscher","2016-1-20","4"
"M├╢lltaler Gletscher","2016-2-1","8"
"M├╢lltaler Gletscher","2016-2-4","6"
"M├╢lltaler Gletscher","2016-2-8","6"
"M├╢lltaler Gletscher","2016-2-10","8"
"M├╢lltaler Gletscher","2016-2-11","8"
"M├╢lltaler Gletscher","2016-2-15","2"
"M├╢lltaler Gletscher","2016-2-16","2"
"M├╢lltaler Gletscher","2016-2-17","8"
"M├╢lltaler Gletscher","2016-2-21","4"
"M├╢lltaler Gletscher","2016-2-24","6"
"M├╢lltaler Gletscher","2016-2-28","4"
"M├╢lltaler Gletscher","2016-2-29","8"
"M├╢lltaler Gletscher","2016-3-1","12"
"M├╢lltaler Gletscher","2016-3-3","6"
"M├╢lltaler Gletscher","2016-3-4","6"
"M├╢lltaler Gletscher","2016-3-6","8"
"M├╢lltaler Gletscher","2016-3-7","2"
"M├╢lltaler Gletscher","2016-3-8","12"
"M├╢lltaler Gletscher","2016-3-9","4"
"M├╢lltaler Gletscher","2016-3-16","6"
"M├╢lltaler Gletscher","2016-3-23","2"
"M├╢lltaler Gletscher","2016-3-25","8"
"M├╢lltaler Gletscher","2016-3-26","4"
"M├╢lltaler Gletscher","2016-4-8","2"
"M├╢lltaler Gletscher","2016-4-9","2"
"M├╢lltaler Gletscher","2016-4-14","2"
"M├╢lltaler Gletscher","2016-4-18","2"
"M├╢lltaler Gletscher","2016-4-19","4"
"M├╢lltaler Gletscher","2016-4-23","2"
"M├╢lltaler Gletscher","2016-4-25","4"
"M├╢lltaler Gletscher","2016-4-26","8"
"M├╢lltaler Gletscher","2016-4-27","8"
"M├╢lltaler Gletscher","2016-5-2","8"
"M├╢lltaler Gletscher","2016-5-3","4"
"M├╢lltaler Gletscher","2016-6-27","2"
"M├╢lltaler Gletscher","2016-8-6","2"
"M├╢lltaler Gletscher","2016-8-10","8"
"M├╢lltaler Gletscher","2016-8-22","2"
"M├╢lltaler Gletscher","2016-9-7","4"
"M├╢lltaler Gletscher","2016-9-18","2"
"M├╢lltaler Gletscher","2016-9-19","6"
"M├╢lltaler Gletscher","2016-10-4","4"
"M├╢lltaler Gletscher","2016-10-5","4"
"M├╢lltaler Gletscher","2016-10-10","4"
"M├╢lltaler Gletscher","2016-10-12","8"
"M├╢lltaler Gletscher","2016-10-18","4"
"M├╢lltaler Gletscher","2016-10-20","8"
"M├╢lltaler Gletscher","2016-11-3","4"
"M├╢lltaler Gletscher","2016-11-5","4"
"M├╢lltaler Gletscher","2016-11-7","6"
"M├╢lltaler Gletscher","2016-11-8","6"
"M├╢lltaler Gletscher","2016-11-19","4"
"M├╢lltaler Gletscher","2016-11-28","4"
"M├╢lltaler Gletscher","2016-12-19","4"
"M├╢lltaler Gletscher","2016-12-25","2"
"M├╢lltaler Gletscher","2016-12-28","6"
"M├╢lltaler Gletscher","2016-12-29","8"
"M├╢lltaler Gletscher","2015-1-1","8"
"M├╢lltaler Gletscher","2015-1-5","8"
"M├╢lltaler Gletscher","2015-1-10","4"
"M├╢lltaler Gletscher","2015-1-16","4"
"M├╢lltaler Gletscher","2015-1-17","12"
"M├╢lltaler Gletscher","2015-1-21","2"
"M├╢lltaler Gletscher","2015-1-24","8"
"M├╢lltaler Gletscher","2015-1-25","8"
"M├╢lltaler Gletscher","2015-1-26","8"
"M├╢lltaler Gletscher","2015-1-27","8"
"M├╢lltaler Gletscher","2015-1-30","6"
"M├╢lltaler Gletscher","2015-2-1","4"
"M├╢lltaler Gletscher","2015-2-5","4"
"M├╢lltaler Gletscher","2015-2-6","8"
"M├╢lltaler Gletscher","2015-2-8","8"
"M├╢lltaler Gletscher","2015-2-9","8"
"M├╢lltaler Gletscher","2015-2-24","8"
"M├╢lltaler Gletscher","2015-3-2","8"
"M├╢lltaler Gletscher","2015-3-4","4"
"M├╢lltaler Gletscher","2015-3-5","8"
"M├╢lltaler Gletscher","2015-3-6","8"
"M├╢lltaler Gletscher","2015-3-15","4"
"M├╢lltaler Gletscher","2015-4-1","12"
"M├╢lltaler Gletscher","2015-4-3","12"
"M├╢lltaler Gletscher","2015-4-5","8"
"M├╢lltaler Gletscher","2015-4-7","8"
"M├╢lltaler Gletscher","2015-4-18","2"
"M├╢lltaler Gletscher","2015-4-23","8"
"M├╢lltaler Gletscher","2015-5-2","4"
"M├╢lltaler Gletscher","2015-9-5","2"
"M├╢lltaler Gletscher","2015-9-6","4"
"M├╢lltaler Gletscher","2015-9-20","2"
"M├╢lltaler Gletscher","2015-9-24","12"
"M├╢lltaler Gletscher","2015-10-7","2"
"M├╢lltaler Gletscher","2015-10-8","4"
"M├╢lltaler Gletscher","2015-10-11","2"
"M├╢lltaler Gletscher","2015-10-14","12"
"M├╢lltaler Gletscher","2015-10-15","8"
"M├╢lltaler Gletscher","2015-10-17","8"
"M├╢lltaler Gletscher","2015-11-20","2"
"M├╢lltaler Gletscher","2015-11-21","6"
"M├╢lltaler Gletscher","2015-11-22","4"
"M├╢lltaler Gletscher","2015-11-26","4"
"M├╢lltaler Gletscher","2015-11-30","6"
"M├╢lltaler Gletscher","2015-12-1","4"
"Gerlitzen","2017-1-14","12"
"Gerlitzen","2017-2-11","2"
"Gerlitzen","2017-3-1","20"
"Gerlitzen","2017-3-4","4"
"Gerlitzen","2016-1-3","2"
"Gerlitzen","2016-1-12","10"
"Gerlitzen","2016-2-9","16"
"Gerlitzen","2016-2-17","12"
"Gerlitzen","2016-3-3","6"
"Gerlitzen","2016-3-5","12"
"Gerlitzen","2015-1-27","4"
"Gerlitzen","2015-1-30","4"
"Kitzsteinhorn - Kaprun","2017-1-2","4"
"Kitzsteinhorn - Kaprun","2017-1-5","20"
"Kitzsteinhorn - Kaprun","2017-1-7","10"
"Kitzsteinhorn - Kaprun","2017-1-10","4"
"Kitzsteinhorn - Kaprun","2017-1-13","2"
"Kitzsteinhorn - Kaprun","2017-2-1","2"
"Kitzsteinhorn - Kaprun","2017-2-5","2"
"Kitzsteinhorn - Kaprun","2017-2-21","6"
"Kitzsteinhorn - Kaprun","2017-2-24","12"
"Kitzsteinhorn - Kaprun","2017-3-1","12"
"Kitzsteinhorn - Kaprun","2017-3-5","2"
"Kitzsteinhorn - Kaprun","2017-3-7","4"
"Kitzsteinhorn - Kaprun","2017-3-8","4"
"Kitzsteinhorn - Kaprun","2017-3-9","16"
"Kitzsteinhorn - Kaprun","2017-3-10","10"
"Kitzsteinhorn - Kaprun","2017-3-19","8"
"Kitzsteinhorn - Kaprun","2017-4-3","4"
"Kitzsteinhorn - Kaprun","2017-4-4","2"
"Kitzsteinhorn - Kaprun","2017-4-6","4"
"Kitzsteinhorn - Kaprun","2017-4-7","2"
"Kitzsteinhorn - Kaprun","2017-4-15","4"
"Kitzsteinhorn - Kaprun","2017-4-16","10"
"Kitzsteinhorn - Kaprun","2017-4-22","4"
"Kitzsteinhorn - Kaprun","2017-4-26","6"
"Kitzsteinhorn - Kaprun","2017-4-27","8"
"Kitzsteinhorn - Kaprun","2017-4-28","8"
"Kitzsteinhorn - Kaprun","2017-5-1","8"
"Kitzsteinhorn - Kaprun","2017-5-6","2"
"Kitzsteinhorn - Kaprun","2017-5-7","4"
"Kitzsteinhorn - Kaprun","2017-5-8","8"
"Kitzsteinhorn - Kaprun","2017-5-25","2"
"Kitzsteinhorn - Kaprun","2017-6-29","2"
"Kitzsteinhorn - Kaprun","2017-7-2","2"
"Kitzsteinhorn - Kaprun","2017-7-14","6"
"Kitzsteinhorn - Kaprun","2017-9-3","12"
"Kitzsteinhorn - Kaprun","2017-9-13","8"
"Kitzsteinhorn - Kaprun","2017-9-16","4"
"Kitzsteinhorn - Kaprun","2017-9-18","4"
"Kitzsteinhorn - Kaprun","2017-9-19","8"
"Kitzsteinhorn - Kaprun","2017-9-20","8"
"Kitzsteinhorn - Kaprun","2017-9-21","18"
"Kitzsteinhorn - Kaprun","2017-10-8","6"
"Kitzsteinhorn - Kaprun","2017-10-22","8"
"Kitzsteinhorn - Kaprun","2017-10-23","6"
"Kitzsteinhorn - Kaprun","2017-10-28","8"
"Kitzsteinhorn - Kaprun","2017-10-29","4"
"Kitzsteinhorn - Kaprun","2017-11-5","16"
"Kitzsteinhorn - Kaprun","2017-11-6","2"
"Kitzsteinhorn - Kaprun","2016-1-1","4"
"Kitzsteinhorn - Kaprun","2016-1-9","4"
"Kitzsteinhorn - Kaprun","2016-1-12","10"
"Kitzsteinhorn - Kaprun","2016-1-13","2"
"Kitzsteinhorn - Kaprun","2016-1-17","4"
"Kitzsteinhorn - Kaprun","2016-2-5","12"
"Kitzsteinhorn - Kaprun","2016-2-10","8"
"Kitzsteinhorn - Kaprun","2016-2-16","8"
"Kitzsteinhorn - Kaprun","2016-2-17","4"
"Kitzsteinhorn - Kaprun","2016-2-24","6"
"Kitzsteinhorn - Kaprun","2016-3-1","4"
"Kitzsteinhorn - Kaprun","2016-3-4","8"
"Kitzsteinhorn - Kaprun","2016-3-6","4"
"Kitzsteinhorn - Kaprun","2016-3-24","4"
"Kitzsteinhorn - Kaprun","2016-4-7","8"
"Kitzsteinhorn - Kaprun","2016-4-14","4"
"Kitzsteinhorn - Kaprun","2016-4-18","8"
"Kitzsteinhorn - Kaprun","2016-4-27","8"
"Kitzsteinhorn - Kaprun","2016-4-28","12"
"Kitzsteinhorn - Kaprun","2016-5-4","4"
"Kitzsteinhorn - Kaprun","2016-5-13","4"
"Kitzsteinhorn - Kaprun","2016-5-24","4"
"Kitzsteinhorn - Kaprun","2016-5-31","4"
"Kitzsteinhorn - Kaprun","2016-6-15","4"
"Kitzsteinhorn - Kaprun","2016-7-14","12"
"Kitzsteinhorn - Kaprun","2016-9-17","4"
"Kitzsteinhorn - Kaprun","2016-9-19","8"
"Kitzsteinhorn - Kaprun","2016-10-9","4"
"Kitzsteinhorn - Kaprun","2016-10-11","4"
"Kitzsteinhorn - Kaprun","2016-10-12","8"
"Kitzsteinhorn - Kaprun","2016-10-18","4"
"Kitzsteinhorn - Kaprun","2016-10-20","12"
"Kitzsteinhorn - Kaprun","2016-10-26","2"
"Kitzsteinhorn - Kaprun","2016-11-7","20"
"Kitzsteinhorn - Kaprun","2016-11-8","2"
"Kitzsteinhorn - Kaprun","2016-11-11","8"
"Kitzsteinhorn - Kaprun","2016-11-13","8"
"Kitzsteinhorn - Kaprun","2016-11-26","4"
"Kitzsteinhorn - Kaprun","2016-11-27","4"
"Kitzsteinhorn - Kaprun","2016-12-11","4"
"Kitzsteinhorn - Kaprun","2016-12-25","4"
"Kitzsteinhorn - Kaprun","2016-12-27","2"
"Kitzsteinhorn - Kaprun","2015-1-5","20"
"Kitzsteinhorn - Kaprun","2015-1-11","4"
"Kitzsteinhorn - Kaprun","2015-1-12","20"
"Kitzsteinhorn - Kaprun","2015-1-18","12"
"Kitzsteinhorn - Kaprun","2015-1-27","4"
"Kitzsteinhorn - Kaprun","2015-1-28","12"
"Kitzsteinhorn - Kaprun","2015-1-31","8"
"Kitzsteinhorn - Kaprun","2015-2-9","8"
"Kitzsteinhorn - Kaprun","2015-2-24","4"
"Kitzsteinhorn - Kaprun","2015-2-25","16"
"Kitzsteinhorn - Kaprun","2015-2-28","4"
"Kitzsteinhorn - Kaprun","2015-3-3","4"
"Kitzsteinhorn - Kaprun","2015-3-5","8"
"Kitzsteinhorn - Kaprun","2015-3-12","4"
"Kitzsteinhorn - Kaprun","2015-3-21","4"
"Kitzsteinhorn - Kaprun","2015-3-27","12"
"Kitzsteinhorn - Kaprun","2015-3-31","8"
"Kitzsteinhorn - Kaprun","2015-4-1","8"
"Kitzsteinhorn - Kaprun","2015-4-2","8"
"Kitzsteinhorn - Kaprun","2015-4-7","12"
"Kitzsteinhorn - Kaprun","2015-4-18","8"
"Kitzsteinhorn - Kaprun","2015-4-24","16"
"Kitzsteinhorn - Kaprun","2015-4-29","4"
"Kitzsteinhorn - Kaprun","2015-5-21","16"
"Kitzsteinhorn - Kaprun","2015-5-23","4"
"Kitzsteinhorn - Kaprun","2015-9-23","4"
"Kitzsteinhorn - Kaprun","2015-10-14","4"
"Kitzsteinhorn - Kaprun","2015-10-15","4"
"Kitzsteinhorn - Kaprun","2015-10-18","4"
"Kitzsteinhorn - Kaprun","2015-10-19","4"
"Kitzsteinhorn - Kaprun","2015-11-21","8"
"Kitzsteinhorn - Kaprun","2015-11-22","4"
"Kitzsteinhorn - Kaprun","2015-11-26","8"
"Kitzsteinhorn - Kaprun","2015-12-1","8"
"Nauders","2017-1-5","6"
"Nauders","2017-1-31","4"
"Nauders","2017-2-1","12"
"Nauders","2017-3-1","4"
"Nauders","2017-3-2","2"
"Nauders","2017-3-4","4"
"Nauders","2017-3-5","2"
"Nauders","2017-3-6","4"
"Nauders","2016-1-3","2"
"Nauders","2016-1-19","2"
"Nauders","2016-2-10","4"
"Nauders","2016-2-20","4"
"Nauders","2015-1-17","4"
"Nauders","2015-2-24","2"
"Nauders","2015-3-24","2"
"Vent","2017-2-1","8"
"Vent","2017-11-6","16"
"Vent","2016-2-4","12"
"Vent","2016-2-10","6"
"Vent","2016-3-25","2"
"Vent","2016-3-26","2"
"Vent","2016-12-19","2"
"Vent","2015-2-5","6"
"Vent","2015-2-6","6"
"Vent","2015-3-26","12"
"Vent","2015-11-25","2"
"Galsterbergalm","2017-1-5","8"
"Galsterbergalm","2017-1-8","4"
"Galsterbergalm","2017-1-17","4"
"Galsterbergalm","2017-3-10","8"
"Galsterbergalm","2016-1-1","1"
"Galsterbergalm","2016-1-3","4"
"Galsterbergalm","2016-1-16","2"
"Galsterbergalm","2016-1-17","4"
"Galsterbergalm","2016-2-16","2"
"Galsterbergalm","2016-3-3","8"
"Galsterbergalm","2016-12-19","4"
"Galsterbergalm","2016-12-28","4"
"Galsterbergalm","2015-2-26","2"
"Galsterbergalm","2015-3-5","4"
"Galsterbergalm","2015-3-28","2"
"Galsterbergalm","2015-4-2","16"
"Galsterbergalm","2015-4-7","4"
"K├╝htai","2017-1-3","2"
"K├╝htai","2017-1-4","2"
"K├╝htai","2017-1-5","8"
"K├╝htai","2017-1-6","3"
"K├╝htai","2017-1-11","1"
"K├╝htai","2017-1-15","4"
"K├╝htai","2017-1-17","1"
"K├╝htai","2017-1-31","2"
"K├╝htai","2017-2-1","1"
"K├╝htai","2017-2-7","4"
"K├╝htai","2017-2-8","1"
"K├╝htai","2017-2-17","6"
"K├╝htai","2017-2-21","1"
"K├╝htai","2017-2-24","4"
"K├╝htai","2017-3-1","6"
"K├╝htai","2017-3-7","6"
"K├╝htai","2017-3-8","2"
"K├╝htai","2017-3-9","10"
"K├╝htai","2017-3-22","2"
"K├╝htai","2017-4-4","2"
"K├╝htai","2017-4-5","2"
"K├╝htai","2017-4-16","1"
"K├╝htai","2017-4-19","8"
"K├╝htai","2017-11-6","15"
"K├╝htai","2016-1-3","5"
"K├╝htai","2016-1-4","1"
"K├╝htai","2016-1-5","1"
"K├╝htai","2016-1-6","1"
"K├╝htai","2016-1-7","2"
"K├╝htai","2016-1-12","5"
"K├╝htai","2016-1-13","5"
"K├╝htai","2016-1-15","1"
"K├╝htai","2016-2-3","4"
"K├╝htai","2016-2-4","8"
"K├╝htai","2016-2-13","1"
"K├╝htai","2016-2-23","2"
"K├╝htai","2016-2-24","3"
"K├╝htai","2016-3-1","10"
"K├╝htai","2016-3-5","6"
"K├╝htai","2016-3-8","1"
"K├╝htai","2016-3-23","2"
"K├╝htai","2016-4-14","2"
"K├╝htai","2016-11-10","4"
"K├╝htai","2016-12-12","1"
"K├╝htai","2016-12-19","1"
"K├╝htai","2015-1-3","8"
"K├╝htai","2015-1-9","4"
"K├╝htai","2015-1-16","2"
"K├╝htai","2015-1-17","2"
"K├╝htai","2015-1-24","4"
"K├╝htai","2015-1-27","6"
"K├╝htai","2015-1-29","4"
"K├╝htai","2015-2-3","4"
"K├╝htai","2015-2-7","6"
"K├╝htai","2015-2-24","6"
"K├╝htai","2015-3-5","4"
"K├╝htai","2015-3-22","8"
"K├╝htai","2015-3-31","4"
"K├╝htai","2015-4-4","4"
"K├╝htai","2015-4-18","2"
"K├╝htai","2015-11-28","1"
"K├╝htai","2015-12-17","2"
"K├╝htai","2015-12-31","1"
"Ischgl","2017-1-5","8"
"Ischgl","2017-1-14","4"
"Ischgl","2017-1-30","2"
"Ischgl","2017-1-31","2"
"Ischgl","2017-2-6","2"
"Ischgl","2017-2-28","2"
"Ischgl","2017-3-1","6"
"Ischgl","2017-3-2","2"
"Ischgl","2017-3-6","2"
"Ischgl","2017-3-7","6"
"Ischgl","2017-3-9","4"
"Ischgl","2017-4-18","2"
"Ischgl","2017-4-19","2"
"Ischgl","2017-4-26","2"
"Ischgl","2017-4-27","2"
"Ischgl","2017-4-28","2"
"Ischgl","2017-10-23","2"
"Ischgl","2017-11-6","12"
"Ischgl","2016-1-5","4"
"Ischgl","2016-1-7","2"
"Ischgl","2016-1-8","6"
"Ischgl","2016-1-12","8"
"Ischgl","2016-1-13","4"
"Ischgl","2016-1-14","4"
"Ischgl","2016-1-18","2"
"Ischgl","2016-1-20","2"
"Ischgl","2016-2-1","8"
"Ischgl","2016-2-8","6"
"Ischgl","2016-2-11","2"
"Ischgl","2016-3-3","2"
"Ischgl","2016-4-18","12"
"Ischgl","2015-1-29","4"
"Ischgl","2015-1-30","2"
"Ischgl","2015-4-7","4"
"Ischgl","2015-11-28","2"
"Ischgl","2015-12-16","4"
"Ischgl","2015-12-17","2"
