country,resort,name,year,month,date,lower,upper
France,Val-Thorens,Val Thorens,2013,12,2013-12-01,68,109
France,Val-Thorens,Val Thorens,2014,12,2014-12-01,91,127
France,Val-Thorens,Val Thorens,2015,12,2015-12-01,56,94
France,Val-Thorens,Val Thorens,2016,12,2016-12-01,61,135
France,Val-Thorens,Val Thorens,2014,1,2014-01-01,93,159
France,Val-Thorens,Val Thorens,2015,1,2015-01-01,92,132
France,Val-Thorens,Val Thorens,2016,1,2016-01-01,116,174
France,Val-Thorens,Val Thorens,2017,1,2017-01-01,56,131
France,Val-Thorens,Val Thorens,2014,2,2014-02-01,109,205
France,Val-Thorens,Val Thorens,2015,2,2015-02-01,114,171
France,Val-Thorens,Val Thorens,2016,2,2016-02-01,147,241
France,Val-Thorens,Val Thorens,2014,3,2014-03-01,132,237
France,Val-Thorens,Val Thorens,2015,3,2015-03-01,124,209
France,Val-Thorens,Val Thorens,2016,3,2016-03-01,169,286
France,Val-Thorens,Val Thorens,2014,4,2014-04-01,91,197
France,Val-Thorens,Val Thorens,2015,4,2015-04-01,118,230
France,Val-Thorens,Val Thorens,2016,4,2016-04-01,133,225
France,Risoul,Risoul,2013,11,2013-11-01,0,0
France,Risoul,Risoul,2015,11,2015-11-01,0,0
France,Risoul,Risoul,2016,11,2016-11-01,0,0
France,Risoul,Risoul,2013,12,2013-12-01,12,24
France,Risoul,Risoul,2014,12,2014-12-01,25,70
France,Risoul,Risoul,2015,12,2015-12-01,13,14
France,Risoul,Risoul,2016,12,2016-12-01,30,82
France,Risoul,Risoul,2014,1,2014-01-01,75,130
France,Risoul,Risoul,2015,1,2015-01-01,33,85
France,Risoul,Risoul,2016,1,2016-01-01,54,61
France,Risoul,Risoul,2017,1,2017-01-01,40,110
France,Risoul,Risoul,2014,2,2014-02-01,140,200
France,Risoul,Risoul,2015,2,2015-02-01,73,133
France,Risoul,Risoul,2016,2,2016-02-01,73,92
France,Risoul,Risoul,2014,3,2014-03-01,142,202
France,Risoul,Risoul,2015,3,2015-03-01,65,130
France,Risoul,Risoul,2016,3,2016-03-01,95,123
France,Risoul,Risoul,2014,4,2014-04-01,55,105
France,Risoul,Risoul,2015,4,2015-04-01,20,46
France,Risoul,Risoul,2016,4,2016-04-01,32,48
France,Valmorel,Valmorel,2013,11,2013-11-01,0,0
France,Valmorel,Valmorel,2015,11,2015-11-01,0,0
France,Valmorel,Valmorel,2016,11,2016-11-01,0,0
France,Valmorel,Valmorel,2013,12,2013-12-01,4,20
France,Valmorel,Valmorel,2014,12,2014-12-01,43,83
France,Valmorel,Valmorel,2015,12,2015-12-01,2,8
France,Valmorel,Valmorel,2016,12,2016-12-01,0,7
France,Valmorel,Valmorel,2014,1,2014-01-01,28,97
France,Valmorel,Valmorel,2015,1,2015-01-01,23,68
France,Valmorel,Valmorel,2016,1,2016-01-01,50,98
France,Valmorel,Valmorel,2017,1,2017-01-01,5,15
France,Valmorel,Valmorel,2014,2,2014-02-01,78,160
France,Valmorel,Valmorel,2015,2,2015-02-01,67,134
France,Valmorel,Valmorel,2016,2,2016-02-01,55,151
France,Valmorel,Valmorel,2014,3,2014-03-01,64,173
France,Valmorel,Valmorel,2015,3,2015-03-01,40,135
France,Valmorel,Valmorel,2016,3,2016-03-01,71,166
France,Valmorel,Valmorel,2014,4,2014-04-01,10,88
France,Valmorel,Valmorel,2015,4,2015-04-01,13,82
France,Valmorel,Valmorel,2016,4,2016-04-01,8,65
France,Plagne-Bellecote,Plagne Bellecote,2013,11,2013-11-01,0,0
France,Plagne-Bellecote,Plagne Bellecote,2015,11,2015-11-01,2,8
France,Plagne-Bellecote,Plagne Bellecote,2016,11,2016-11-01,0,0
France,Plagne-Bellecote,Plagne Bellecote,2013,12,2013-12-01,21,110
France,Plagne-Bellecote,Plagne Bellecote,2014,12,2014-12-01,43,85
France,Plagne-Bellecote,Plagne Bellecote,2015,12,2015-12-01,10,82
France,Plagne-Bellecote,Plagne Bellecote,2016,12,2016-12-01,10,69
France,Plagne-Bellecote,Plagne Bellecote,2014,1,2014-01-01,30,154
France,Plagne-Bellecote,Plagne Bellecote,2015,1,2015-01-01,22,93
France,Plagne-Bellecote,Plagne Bellecote,2016,1,2016-01-01,26,156
France,Plagne-Bellecote,Plagne Bellecote,2017,1,2017-01-01,3,93
France,Plagne-Bellecote,Plagne Bellecote,2014,2,2014-02-01,33,199
France,Plagne-Bellecote,Plagne Bellecote,2015,2,2015-02-01,45,140
France,Plagne-Bellecote,Plagne Bellecote,2016,2,2016-02-01,28,237
France,Plagne-Bellecote,Plagne Bellecote,2014,3,2014-03-01,23,230
France,Plagne-Bellecote,Plagne Bellecote,2015,3,2015-03-01,22,159
France,Plagne-Bellecote,Plagne Bellecote,2016,3,2016-03-01,23,273
France,Plagne-Bellecote,Plagne Bellecote,2014,4,2014-04-01,5,186
France,Plagne-Bellecote,Plagne Bellecote,2015,4,2015-04-01,7,173
France,Plagne-Bellecote,Plagne Bellecote,2016,4,2016-04-01,5,205
France,Sainte-Foy,Sainte Foy,2013,11,2013-11-01,0,0
France,Sainte-Foy,Sainte Foy,2015,11,2015-11-01,0,0
France,Sainte-Foy,Sainte Foy,2016,11,2016-11-01,0,0
France,Sainte-Foy,Sainte Foy,2013,12,2013-12-01,16,26
France,Sainte-Foy,Sainte Foy,2014,12,2014-12-01,63,103
France,Sainte-Foy,Sainte Foy,2015,12,2015-12-01,12,14
France,Sainte-Foy,Sainte Foy,2016,12,2016-12-01,10,34
France,Sainte-Foy,Sainte Foy,2014,1,2014-01-01,57,130
France,Sainte-Foy,Sainte Foy,2015,1,2015-01-01,49,101
France,Sainte-Foy,Sainte Foy,2016,1,2016-01-01,84,169
France,Sainte-Foy,Sainte Foy,2017,1,2017-01-01,15,78
France,Sainte-Foy,Sainte Foy,2014,2,2014-02-01,72,192
France,Sainte-Foy,Sainte Foy,2015,2,2015-02-01,78,140
France,Sainte-Foy,Sainte Foy,2016,2,2016-02-01,100,219
France,Sainte-Foy,Sainte Foy,2014,3,2014-03-01,90,215
France,Sainte-Foy,Sainte Foy,2015,3,2015-03-01,59,144
France,Sainte-Foy,Sainte Foy,2016,3,2016-03-01,106,224
France,Sainte-Foy,Sainte Foy,2014,4,2014-04-01,26,92
France,Sainte-Foy,Sainte Foy,2015,4,2015-04-01,19,65
France,Sainte-Foy,Sainte Foy,2016,4,2016-04-01,39,98
France,Meribel-Village,Meribel Village,2013,11,2013-11-01,0,0
France,Meribel-Village,Meribel Village,2015,11,2015-11-01,3,4
France,Meribel-Village,Meribel Village,2016,11,2016-11-01,0,0
France,Meribel-Village,Meribel Village,2013,12,2013-12-01,26,80
France,Meribel-Village,Meribel Village,2014,12,2014-12-01,38,98
France,Meribel-Village,Meribel Village,2015,12,2015-12-01,18,57
France,Meribel-Village,Meribel Village,2016,12,2016-12-01,3,50
France,Meribel-Village,Meribel Village,2014,1,2014-01-01,64,98
France,Meribel-Village,Meribel Village,2015,1,2015-01-01,30,92
France,Meribel-Village,Meribel Village,2016,1,2016-01-01,68,147
France,Meribel-Village,Meribel Village,2017,1,2017-01-01,5,72
France,Meribel-Village,Meribel Village,2014,2,2014-02-01,106,139
France,Meribel-Village,Meribel Village,2015,2,2015-02-01,80,144
France,Meribel-Village,Meribel Village,2016,2,2016-02-01,84,181
France,Meribel-Village,Meribel Village,2014,3,2014-03-01,97,144
France,Meribel-Village,Meribel Village,2015,3,2015-03-01,74,152
France,Meribel-Village,Meribel Village,2016,3,2016-03-01,94,203
France,Meribel-Village,Meribel Village,2014,4,2014-04-01,38,94
France,Meribel-Village,Meribel Village,2015,4,2015-04-01,23,162
France,Meribel-Village,Meribel Village,2016,4,2016-04-01,25,143
France,Plagne-Champagny-en-Vanoise,Plagne Champagny en Vanoise,2013,11,2013-11-01,0,0
France,Plagne-Champagny-en-Vanoise,Plagne Champagny en Vanoise,2015,11,2015-11-01,2,8
France,Plagne-Champagny-en-Vanoise,Plagne Champagny en Vanoise,2016,11,2016-11-01,0,0
France,Plagne-Champagny-en-Vanoise,Plagne Champagny en Vanoise,2013,12,2013-12-01,21,110
France,Plagne-Champagny-en-Vanoise,Plagne Champagny en Vanoise,2014,12,2014-12-01,43,85
France,Plagne-Champagny-en-Vanoise,Plagne Champagny en Vanoise,2015,12,2015-12-01,10,82
France,Plagne-Champagny-en-Vanoise,Plagne Champagny en Vanoise,2016,12,2016-12-01,10,69
France,Plagne-Champagny-en-Vanoise,Plagne Champagny en Vanoise,2014,1,2014-01-01,30,154
France,Plagne-Champagny-en-Vanoise,Plagne Champagny en Vanoise,2015,1,2015-01-01,22,93
France,Plagne-Champagny-en-Vanoise,Plagne Champagny en Vanoise,2016,1,2016-01-01,26,156
France,Plagne-Champagny-en-Vanoise,Plagne Champagny en Vanoise,2017,1,2017-01-01,3,93
France,Plagne-Champagny-en-Vanoise,Plagne Champagny en Vanoise,2014,2,2014-02-01,33,199
France,Plagne-Champagny-en-Vanoise,Plagne Champagny en Vanoise,2015,2,2015-02-01,45,140
France,Plagne-Champagny-en-Vanoise,Plagne Champagny en Vanoise,2016,2,2016-02-01,28,237
France,Plagne-Champagny-en-Vanoise,Plagne Champagny en Vanoise,2014,3,2014-03-01,23,230
France,Plagne-Champagny-en-Vanoise,Plagne Champagny en Vanoise,2015,3,2015-03-01,22,159
France,Plagne-Champagny-en-Vanoise,Plagne Champagny en Vanoise,2016,3,2016-03-01,23,273
France,Plagne-Champagny-en-Vanoise,Plagne Champagny en Vanoise,2014,4,2014-04-01,5,186
France,Plagne-Champagny-en-Vanoise,Plagne Champagny en Vanoise,2015,4,2015-04-01,7,173
France,Plagne-Champagny-en-Vanoise,Plagne Champagny en Vanoise,2016,4,2016-04-01,5,205
France,Valfrejus,Valfrejus,2013,11,2013-11-01,0,0
France,Valfrejus,Valfrejus,2015,11,2015-11-01,0,0
France,Valfrejus,Valfrejus,2016,11,2016-11-01,0,0
France,Valfrejus,Valfrejus,2013,12,2013-12-01,6,18
France,Valfrejus,Valfrejus,2014,12,2014-12-01,40,220
France,Valfrejus,Valfrejus,2015,12,2015-12-01,1,6
France,Valfrejus,Valfrejus,2016,12,2016-12-01,3,193
France,Valfrejus,Valfrejus,2014,1,2014-01-01,40,151
France,Valfrejus,Valfrejus,2015,1,2015-01-01,39,209
France,Valfrejus,Valfrejus,2016,1,2016-01-01,40,100
France,Valfrejus,Valfrejus,2017,1,2017-01-01,6,215
France,Valfrejus,Valfrejus,2014,2,2014-02-01,60,180
France,Valfrejus,Valfrejus,2015,2,2015-02-01,78,301
France,Valfrejus,Valfrejus,2016,2,2016-02-01,60,79
France,Valfrejus,Valfrejus,2014,3,2014-03-01,67,164
France,Valfrejus,Valfrejus,2015,3,2015-03-01,55,318
France,Valfrejus,Valfrejus,2016,3,2016-03-01,54,91
France,Valfrejus,Valfrejus,2014,4,2014-04-01,25,81
France,Valfrejus,Valfrejus,2015,4,2015-04-01,7,113
France,Valfrejus,Valfrejus,2016,4,2016-04-01,9,20
France,Notre-Dame,Notre Dame,2013,11,2013-11-01,0,0
France,Notre-Dame,Notre Dame,2015,11,2015-11-01,0,0
France,Notre-Dame,Notre Dame,2016,11,2016-11-01,0,0
France,Notre-Dame,Notre Dame,2013,12,2013-12-01,9,21
France,Notre-Dame,Notre Dame,2014,12,2014-12-01,50,68
France,Notre-Dame,Notre Dame,2015,12,2015-12-01,5,11
France,Notre-Dame,Notre Dame,2016,12,2016-12-01,2,2
France,Notre-Dame,Notre Dame,2014,1,2014-01-01,51,123
France,Notre-Dame,Notre Dame,2015,1,2015-01-01,35,75
France,Notre-Dame,Notre Dame,2016,1,2016-01-01,75,130
France,Notre-Dame,Notre Dame,2017,1,2017-01-01,7,12
France,Notre-Dame,Notre Dame,2014,2,2014-02-01,95,181
France,Notre-Dame,Notre Dame,2015,2,2015-02-01,93,157
France,Notre-Dame,Notre Dame,2016,2,2016-02-01,68,164
France,Notre-Dame,Notre Dame,2014,3,2014-03-01,82,198
France,Notre-Dame,Notre Dame,2015,3,2015-03-01,47,130
France,Notre-Dame,Notre Dame,2016,3,2016-03-01,56,202
France,Notre-Dame,Notre Dame,2014,4,2014-04-01,11,33
France,Notre-Dame,Notre Dame,2015,4,2015-04-01,2,15
France,Notre-Dame,Notre Dame,2016,4,2016-04-01,6,41
France,Les-Orres,Les Orres,2013,11,2013-11-01,0,0
France,Les-Orres,Les Orres,2015,11,2015-11-01,0,0
France,Les-Orres,Les Orres,2016,11,2016-11-01,0,0
France,Les-Orres,Les Orres,2013,12,2013-12-01,24,44
France,Les-Orres,Les Orres,2014,12,2014-12-01,30,90
France,Les-Orres,Les Orres,2015,12,2015-12-01,25,26
France,Les-Orres,Les Orres,2016,12,2016-12-01,28,32
France,Les-Orres,Les Orres,2014,1,2014-01-01,85,120
France,Les-Orres,Les Orres,2015,1,2015-01-01,42,101
France,Les-Orres,Les Orres,2016,1,2016-01-01,60,67
France,Les-Orres,Les Orres,2017,1,2017-01-01,10,50
France,Les-Orres,Les Orres,2014,2,2014-02-01,126,170
France,Les-Orres,Les Orres,2015,2,2015-02-01,77,147
France,Les-Orres,Les Orres,2016,2,2016-02-01,69,89
France,Les-Orres,Les Orres,2014,3,2014-03-01,154,239
France,Les-Orres,Les Orres,2015,3,2015-03-01,60,150
France,Les-Orres,Les Orres,2016,3,2016-03-01,94,139
France,Les-Orres,Les Orres,2014,4,2014-04-01,60,162
France,Les-Orres,Les Orres,2015,4,2015-04-01,20,67
France,Les-Orres,Les Orres,2016,4,2016-04-01,30,59
France,Les-Arc-Peisey-Nancroix,Les Arc Peisey Nancroix,2013,11,2013-11-01,0,0
France,Les-Arc-Peisey-Nancroix,Les Arc Peisey Nancroix,2015,11,2015-11-01,0,0
France,Les-Arc-Peisey-Nancroix,Les Arc Peisey Nancroix,2016,11,2016-11-01,0,0
France,Les-Arc-Peisey-Nancroix,Les Arc Peisey Nancroix,2013,12,2013-12-01,17,48
France,Les-Arc-Peisey-Nancroix,Les Arc Peisey Nancroix,2014,12,2014-12-01,55,75
France,Les-Arc-Peisey-Nancroix,Les Arc Peisey Nancroix,2015,12,2015-12-01,10,64
France,Les-Arc-Peisey-Nancroix,Les Arc Peisey Nancroix,2016,12,2016-12-01,5,54
France,Les-Arc-Peisey-Nancroix,Les Arc Peisey Nancroix,2014,1,2014-01-01,66,144
France,Les-Arc-Peisey-Nancroix,Les Arc Peisey Nancroix,2015,1,2015-01-01,43,89
France,Les-Arc-Peisey-Nancroix,Les Arc Peisey Nancroix,2016,1,2016-01-01,92,174
France,Les-Arc-Peisey-Nancroix,Les Arc Peisey Nancroix,2017,1,2017-01-01,10,95
France,Les-Arc-Peisey-Nancroix,Les Arc Peisey Nancroix,2014,2,2014-02-01,106,196
France,Les-Arc-Peisey-Nancroix,Les Arc Peisey Nancroix,2015,2,2015-02-01,97,153
France,Les-Arc-Peisey-Nancroix,Les Arc Peisey Nancroix,2016,2,2016-02-01,124,261
France,Les-Arc-Peisey-Nancroix,Les Arc Peisey Nancroix,2014,3,2014-03-01,112,213
France,Les-Arc-Peisey-Nancroix,Les Arc Peisey Nancroix,2015,3,2015-03-01,78,154
France,Les-Arc-Peisey-Nancroix,Les Arc Peisey Nancroix,2016,3,2016-03-01,124,257
France,Les-Arc-Peisey-Nancroix,Les Arc Peisey Nancroix,2014,4,2014-04-01,46,151
France,Les-Arc-Peisey-Nancroix,Les Arc Peisey Nancroix,2015,4,2015-04-01,37,166
France,Les-Arc-Peisey-Nancroix,Les Arc Peisey Nancroix,2016,4,2016-04-01,52,134
France,Courchevel-1850,Courchevel 1850,2013,11,2013-11-01,16,43
France,Courchevel-1850,Courchevel 1850,2015,11,2015-11-01,13,46
France,Courchevel-1850,Courchevel 1850,2016,11,2016-11-01,24,73
France,Courchevel-1850,Courchevel 1850,2013,12,2013-12-01,44,89
France,Courchevel-1850,Courchevel 1850,2014,12,2014-12-01,59,88
France,Courchevel-1850,Courchevel 1850,2015,12,2015-12-01,26,67
France,Courchevel-1850,Courchevel 1850,2016,12,2016-12-01,13,67
France,Courchevel-1850,Courchevel 1850,2014,1,2014-01-01,77,100
France,Courchevel-1850,Courchevel 1850,2015,1,2015-01-01,49,90
France,Courchevel-1850,Courchevel 1850,2016,1,2016-01-01,81,144
France,Courchevel-1850,Courchevel 1850,2017,1,2017-01-01,9,72
France,Courchevel-1850,Courchevel 1850,2014,2,2014-02-01,123,138
France,Courchevel-1850,Courchevel 1850,2015,2,2015-02-01,91,144
France,Courchevel-1850,Courchevel 1850,2016,2,2016-02-01,123,182
France,Courchevel-1850,Courchevel 1850,2014,3,2014-03-01,131,150
France,Courchevel-1850,Courchevel 1850,2015,3,2015-03-01,91,150
France,Courchevel-1850,Courchevel 1850,2016,3,2016-03-01,144,201
France,Courchevel-1850,Courchevel 1850,2014,4,2014-04-01,63,115
France,Courchevel-1850,Courchevel 1850,2015,4,2015-04-01,65,153
France,Courchevel-1850,Courchevel 1850,2016,4,2016-04-01,72,134
France,Chamonix,Chamonix,2013,11,2013-11-01,10,32
France,Chamonix,Chamonix,2015,11,2015-11-01,10,44
France,Chamonix,Chamonix,2016,11,2016-11-01,0,163
France,Chamonix,Chamonix,2013,12,2013-12-01,20,132
France,Chamonix,Chamonix,2014,12,2014-12-01,30,160
France,Chamonix,Chamonix,2015,12,2015-12-01,10,160
France,Chamonix,Chamonix,2016,12,2016-12-01,0,117
France,Chamonix,Chamonix,2014,1,2014-01-01,90,163
France,Chamonix,Chamonix,2015,1,2015-01-01,11,119
France,Chamonix,Chamonix,2016,1,2016-01-01,17,295
France,Chamonix,Chamonix,2017,1,2017-01-01,1,100
France,Chamonix,Chamonix,2014,2,2014-02-01,145,207
France,Chamonix,Chamonix,2015,2,2015-02-01,43,201
France,Chamonix,Chamonix,2016,2,2016-02-01,35,378
France,Chamonix,Chamonix,2014,3,2014-03-01,150,264
France,Chamonix,Chamonix,2015,3,2015-03-01,7,196
France,Chamonix,Chamonix,2016,3,2016-03-01,19,662
France,Chamonix,Chamonix,2014,4,2014-04-01,82,238
France,Chamonix,Chamonix,2015,4,2015-04-01,0,180
France,Chamonix,Chamonix,2016,4,2016-04-01,0,716
France,Alpe-d-Huez,Alpe d'Huez,2013,11,2013-11-01,25,108
France,Alpe-d-Huez,Alpe d'Huez,2015,11,2015-11-01,10,23
France,Alpe-d-Huez,Alpe d'Huez,2016,11,2016-11-01,30,80
France,Alpe-d-Huez,Alpe d'Huez,2013,12,2013-12-01,34,162
France,Alpe-d-Huez,Alpe d'Huez,2014,12,2014-12-01,45,117
France,Alpe-d-Huez,Alpe d'Huez,2015,12,2015-12-01,22,66
France,Alpe-d-Huez,Alpe d'Huez,2016,12,2016-12-01,12,90
France,Alpe-d-Huez,Alpe d'Huez,2014,1,2014-01-01,77,201
France,Alpe-d-Huez,Alpe d'Huez,2015,1,2015-01-01,54,108
France,Alpe-d-Huez,Alpe d'Huez,2016,1,2016-01-01,66,159
France,Alpe-d-Huez,Alpe d'Huez,2017,1,2017-01-01,5,90
France,Alpe-d-Huez,Alpe d'Huez,2014,2,2014-02-01,119,224
France,Alpe-d-Huez,Alpe d'Huez,2015,2,2015-02-01,109,187
France,Alpe-d-Huez,Alpe d'Huez,2016,2,2016-02-01,129,260
France,Alpe-d-Huez,Alpe d'Huez,2014,3,2014-03-01,130,238
France,Alpe-d-Huez,Alpe d'Huez,2015,3,2015-03-01,93,183
France,Alpe-d-Huez,Alpe d'Huez,2016,3,2016-03-01,154,300
France,Alpe-d-Huez,Alpe d'Huez,2014,4,2014-04-01,52,168
France,Alpe-d-Huez,Alpe d'Huez,2015,4,2015-04-01,53,154
France,Alpe-d-Huez,Alpe d'Huez,2016,4,2016-04-01,71,184
France,Les-Deux-Alpes,Les Deux Alpes,2013,11,2013-11-01,3,14
France,Les-Deux-Alpes,Les Deux Alpes,2015,11,2015-11-01,1,5
France,Les-Deux-Alpes,Les Deux Alpes,2016,11,2016-11-01,0,8
France,Les-Deux-Alpes,Les Deux Alpes,2013,12,2013-12-01,20,170
France,Les-Deux-Alpes,Les Deux Alpes,2014,12,2014-12-01,15,90
France,Les-Deux-Alpes,Les Deux Alpes,2015,12,2015-12-01,8,60
France,Les-Deux-Alpes,Les Deux Alpes,2016,12,2016-12-01,0,117
France,Les-Deux-Alpes,Les Deux Alpes,2014,1,2014-01-01,25,170
France,Les-Deux-Alpes,Les Deux Alpes,2015,1,2015-01-01,12,104
France,Les-Deux-Alpes,Les Deux Alpes,2016,1,2016-01-01,16,86
France,Les-Deux-Alpes,Les Deux Alpes,2017,1,2017-01-01,0,120
France,Les-Deux-Alpes,Les Deux Alpes,2014,2,2014-02-01,54,199
France,Les-Deux-Alpes,Les Deux Alpes,2015,2,2015-02-01,56,193
France,Les-Deux-Alpes,Les Deux Alpes,2016,2,2016-02-01,35,135
France,Les-Deux-Alpes,Les Deux Alpes,2014,3,2014-03-01,75,220
France,Les-Deux-Alpes,Les Deux Alpes,2015,3,2015-03-01,58,210
France,Les-Deux-Alpes,Les Deux Alpes,2016,3,2016-03-01,40,169
France,Les-Deux-Alpes,Les Deux Alpes,2014,4,2014-04-01,33,179
France,Les-Deux-Alpes,Les Deux Alpes,2015,4,2015-04-01,17,176
France,Les-Deux-Alpes,Les Deux Alpes,2016,4,2016-04-01,28,180
France,Les-Praz-De-Chamonix,Les Praz De Chamonix,2013,11,2013-11-01,10,32
France,Les-Praz-De-Chamonix,Les Praz De Chamonix,2015,11,2015-11-01,10,44
France,Les-Praz-De-Chamonix,Les Praz De Chamonix,2016,11,2016-11-01,0,163
France,Les-Praz-De-Chamonix,Les Praz De Chamonix,2013,12,2013-12-01,20,132
France,Les-Praz-De-Chamonix,Les Praz De Chamonix,2014,12,2014-12-01,30,160
France,Les-Praz-De-Chamonix,Les Praz De Chamonix,2015,12,2015-12-01,10,160
France,Les-Praz-De-Chamonix,Les Praz De Chamonix,2016,12,2016-12-01,0,117
France,Les-Praz-De-Chamonix,Les Praz De Chamonix,2014,1,2014-01-01,90,163
France,Les-Praz-De-Chamonix,Les Praz De Chamonix,2015,1,2015-01-01,11,119
France,Les-Praz-De-Chamonix,Les Praz De Chamonix,2016,1,2016-01-01,17,295
France,Les-Praz-De-Chamonix,Les Praz De Chamonix,2017,1,2017-01-01,1,100
France,Les-Praz-De-Chamonix,Les Praz De Chamonix,2014,2,2014-02-01,145,207
France,Les-Praz-De-Chamonix,Les Praz De Chamonix,2015,2,2015-02-01,43,201
France,Les-Praz-De-Chamonix,Les Praz De Chamonix,2016,2,2016-02-01,35,378
France,Les-Praz-De-Chamonix,Les Praz De Chamonix,2014,3,2014-03-01,150,264
France,Les-Praz-De-Chamonix,Les Praz De Chamonix,2015,3,2015-03-01,7,196
France,Les-Praz-De-Chamonix,Les Praz De Chamonix,2016,3,2016-03-01,19,662
France,Les-Praz-De-Chamonix,Les Praz De Chamonix,2014,4,2014-04-01,82,238
France,Les-Praz-De-Chamonix,Les Praz De Chamonix,2015,4,2015-04-01,0,180
France,Les-Praz-De-Chamonix,Les Praz De Chamonix,2016,4,2016-04-01,0,716
France,Chatel,Chatel,2013,11,2013-11-01,3,9
France,Chatel,Chatel,2015,11,2015-11-01,0,0
France,Chatel,Chatel,2016,11,2016-11-01,0,4
France,Chatel,Chatel,2013,12,2013-12-01,37,75
France,Chatel,Chatel,2014,12,2014-12-01,30,86
France,Chatel,Chatel,2015,12,2015-12-01,13,31
France,Chatel,Chatel,2016,12,2016-12-01,0,50
France,Chatel,Chatel,2014,1,2014-01-01,62,138
France,Chatel,Chatel,2015,1,2015-01-01,40,89
France,Chatel,Chatel,2016,1,2016-01-01,57,129
France,Chatel,Chatel,2017,1,2017-01-01,2,55
France,Chatel,Chatel,2014,2,2014-02-01,95,188
France,Chatel,Chatel,2015,2,2015-02-01,97,222
France,Chatel,Chatel,2016,2,2016-02-01,55,142
France,Chatel,Chatel,2014,3,2014-03-01,57,153
France,Chatel,Chatel,2015,3,2015-03-01,82,194
France,Chatel,Chatel,2016,3,2016-03-01,70,184
France,Chatel,Chatel,2014,4,2014-04-01,19,89
France,Chatel,Chatel,2015,4,2015-04-01,46,138
France,Chatel,Chatel,2016,4,2016-04-01,39,110
France,Courchevel,Courchevel,2013,11,2013-11-01,16,43
France,Courchevel,Courchevel,2015,11,2015-11-01,13,46
France,Courchevel,Courchevel,2016,11,2016-11-01,24,73
France,Courchevel,Courchevel,2013,12,2013-12-01,44,89
France,Courchevel,Courchevel,2014,12,2014-12-01,59,88
France,Courchevel,Courchevel,2015,12,2015-12-01,26,67
France,Courchevel,Courchevel,2016,12,2016-12-01,13,67
France,Courchevel,Courchevel,2014,1,2014-01-01,77,100
France,Courchevel,Courchevel,2015,1,2015-01-01,49,90
France,Courchevel,Courchevel,2016,1,2016-01-01,81,144
France,Courchevel,Courchevel,2017,1,2017-01-01,9,72
France,Courchevel,Courchevel,2014,2,2014-02-01,123,138
France,Courchevel,Courchevel,2015,2,2015-02-01,91,144
France,Courchevel,Courchevel,2016,2,2016-02-01,123,182
France,Courchevel,Courchevel,2014,3,2014-03-01,131,150
France,Courchevel,Courchevel,2015,3,2015-03-01,91,150
France,Courchevel,Courchevel,2016,3,2016-03-01,144,201
France,Courchevel,Courchevel,2014,4,2014-04-01,63,115
France,Courchevel,Courchevel,2015,4,2015-04-01,65,153
France,Courchevel,Courchevel,2016,4,2016-04-01,72,134
France,La-Tania,La Tania,2013,11,2013-11-01,0,0
France,La-Tania,La Tania,2015,11,2015-11-01,2,9
France,La-Tania,La Tania,2016,11,2016-11-01,0,0
France,La-Tania,La Tania,2013,12,2013-12-01,26,61
France,La-Tania,La Tania,2014,12,2014-12-01,40,85
France,La-Tania,La Tania,2015,12,2015-12-01,24,69
France,La-Tania,La Tania,2016,12,2016-12-01,6,42
France,La-Tania,La Tania,2014,1,2014-01-01,59,99
France,La-Tania,La Tania,2015,1,2015-01-01,42,90
France,La-Tania,La Tania,2016,1,2016-01-01,86,156
France,La-Tania,La Tania,2017,1,2017-01-01,9,74
France,La-Tania,La Tania,2014,2,2014-02-01,115,136
France,La-Tania,La Tania,2015,2,2015-02-01,94,144
France,La-Tania,La Tania,2016,2,2016-02-01,109,181
France,La-Tania,La Tania,2014,3,2014-03-01,118,154
France,La-Tania,La Tania,2015,3,2015-03-01,88,150
France,La-Tania,La Tania,2016,3,2016-03-01,143,201
France,La-Tania,La Tania,2014,4,2014-04-01,50,111
France,La-Tania,La Tania,2015,4,2015-04-01,64,138
France,La-Tania,La Tania,2016,4,2016-04-01,30,93
France,Vaujany,Vaujany,2013,11,2013-11-01,0,0
France,Vaujany,Vaujany,2015,11,2015-11-01,2,4
France,Vaujany,Vaujany,2016,11,2016-11-01,0,9
France,Vaujany,Vaujany,2013,12,2013-12-01,3,16
France,Vaujany,Vaujany,2014,12,2014-12-01,40,88
France,Vaujany,Vaujany,2015,12,2015-12-01,5,35
France,Vaujany,Vaujany,2016,12,2016-12-01,0,36
France,Vaujany,Vaujany,2014,1,2014-01-01,74,105
France,Vaujany,Vaujany,2015,1,2015-01-01,15,99
France,Vaujany,Vaujany,2016,1,2016-01-01,17,104
France,Vaujany,Vaujany,2017,1,2017-01-01,0,20
France,Vaujany,Vaujany,2014,2,2014-02-01,131,163
France,Vaujany,Vaujany,2015,2,2015-02-01,67,135
France,Vaujany,Vaujany,2016,2,2016-02-01,6,154
France,Vaujany,Vaujany,2014,3,2014-03-01,86,170
France,Vaujany,Vaujany,2015,3,2015-03-01,33,126
France,Vaujany,Vaujany,2016,3,2016-03-01,7,154
France,Vaujany,Vaujany,2014,4,2014-04-01,14,104
France,Vaujany,Vaujany,2015,4,2015-04-01,9,143
France,Vaujany,Vaujany,2016,4,2016-04-01,0,101
