"country","resort","name","year","month","week","date","lower","upper"
"France","Morzine","Morzine",2015,11,4,"2015-11-22",null,null
"France","Morzine","Morzine",2015,12,1,"2015-12-1",null,null
"France","Morzine","Morzine",2015,12,2,"2015-12-8",3,10
"France","Morzine","Morzine",2015,12,3,"2015-12-15",20,40
"France","Morzine","Morzine",2015,12,4,"2015-12-22",10,14
"France","Morzine","Morzine",2016,1,1,"2016-1-1",10,57
"France","Morzine","Morzine",2016,1,2,"2016-1-8",12,60
"France","Morzine","Morzine",2016,1,3,"2016-1-15",30,90
"France","Morzine","Morzine",2016,1,4,"2016-1-22",30,90
"France","Morzine","Morzine",2016,2,1,"2016-2-1",30,90
"France","Morzine","Morzine",2016,2,2,"2016-2-8",30,90
"France","Morzine","Morzine",2016,2,3,"2016-2-15",30,90
"France","Morzine","Morzine",2016,2,4,"2016-2-22",30,90
"France","Morzine","Morzine",2016,3,1,"2016-3-1",44,90
"France","Morzine","Morzine",2016,3,2,"2016-3-8",30,120
"France","Morzine","Morzine",2016,3,3,"2016-3-15",30,120
"France","Morzine","Morzine",2016,3,4,"2016-3-22",30,120
"France","Morzine","Morzine",2016,4,1,"2016-4-1",30,120
"France","Morzine","Morzine",2016,4,2,"2016-4-8",5,20
"France","Morzine","Morzine",2016,4,3,"2016-4-15",null,null
"France","Notre-Dame-de-Bellecombe","Notre Dame de Bellecombe",2015,11,4,"2015-11-22",null,null
"France","Notre-Dame-de-Bellecombe","Notre Dame de Bellecombe",2015,12,1,"2015-12-1",null,null
"France","Notre-Dame-de-Bellecombe","Notre Dame de Bellecombe",2015,12,2,"2015-12-8",3,6
"France","Notre-Dame-de-Bellecombe","Notre Dame de Bellecombe",2015,12,3,"2015-12-15",10,20
"France","Notre-Dame-de-Bellecombe","Notre Dame de Bellecombe",2015,12,4,"2015-12-22",10,20
"France","Notre-Dame-de-Bellecombe","Notre Dame de Bellecombe",2016,1,1,"2016-1-1",42,95
"France","Notre-Dame-de-Bellecombe","Notre Dame de Bellecombe",2016,1,2,"2016-1-8",67,120
"France","Notre-Dame-de-Bellecombe","Notre Dame de Bellecombe",2016,1,3,"2016-1-15",106,180
"France","Notre-Dame-de-Bellecombe","Notre Dame de Bellecombe",2016,1,4,"2016-1-22",80,121
"France","Notre-Dame-de-Bellecombe","Notre Dame de Bellecombe",2016,2,1,"2016-2-1",68,121
"France","Notre-Dame-de-Bellecombe","Notre Dame de Bellecombe",2016,2,2,"2016-2-8",63,165
"France","Notre-Dame-de-Bellecombe","Notre Dame de Bellecombe",2016,2,3,"2016-2-15",77,192
"France","Notre-Dame-de-Bellecombe","Notre Dame de Bellecombe",2016,2,4,"2016-2-22",68,180
"France","Notre-Dame-de-Bellecombe","Notre Dame de Bellecombe",2016,3,1,"2016-3-1",52,193
"France","Notre-Dame-de-Bellecombe","Notre Dame de Bellecombe",2016,3,2,"2016-3-8",68,223
"France","Notre-Dame-de-Bellecombe","Notre Dame de Bellecombe",2016,3,3,"2016-3-15",60,206
"France","Notre-Dame-de-Bellecombe","Notre Dame de Bellecombe",2016,3,4,"2016-3-22",44,185
"France","Notre-Dame-de-Bellecombe","Notre Dame de Bellecombe",2016,4,1,"2016-4-1",24,150
"France","Notre-Dame-de-Bellecombe","Notre Dame de Bellecombe",2016,4,2,"2016-4-8",2,21
"France","Notre-Dame-de-Bellecombe","Notre Dame de Bellecombe",2016,4,3,"2016-4-15",null,null
"France","Orcieres","Orcieres",2015,11,4,"2015-11-22",null,null
"France","Orcieres","Orcieres",2015,12,1,"2015-12-1",null,null
"France","Orcieres","Orcieres",2015,12,2,"2015-12-8",3,10
"France","Orcieres","Orcieres",2015,12,3,"2015-12-15",18,38
"France","Orcieres","Orcieres",2015,12,4,"2015-12-22",30,50
"France","Orcieres","Orcieres",2016,1,1,"2016-1-1",41,73
"France","Orcieres","Orcieres",2016,1,2,"2016-1-8",41,92
"France","Orcieres","Orcieres",2016,1,3,"2016-1-15",50,88
"France","Orcieres","Orcieres",2016,1,4,"2016-1-22",39,72
"France","Orcieres","Orcieres",2016,2,1,"2016-2-1",34,70
"France","Orcieres","Orcieres",2016,2,2,"2016-2-8",64,108
"France","Orcieres","Orcieres",2016,2,3,"2016-2-15",86,131
"France","Orcieres","Orcieres",2016,2,4,"2016-2-22",60,115
"France","Orcieres","Orcieres",2016,3,1,"2016-3-1",58,128
"France","Orcieres","Orcieres",2016,3,2,"2016-3-8",75,140
"France","Orcieres","Orcieres",2016,3,3,"2016-3-15",52,126
"France","Orcieres","Orcieres",2016,3,4,"2016-3-22",32,120
"France","Orcieres","Orcieres",2016,4,1,"2016-4-1",23,120
"France","Orcieres","Orcieres",2016,4,2,"2016-4-8",16,100
"France","Orcieres","Orcieres",2016,4,3,"2016-4-15",13,93
"France","Peisey-Vallandry","Peisey/Vallandry",2015,11,4,"2015-11-22",null,null
"France","Peisey-Vallandry","Peisey/Vallandry",2015,12,1,"2015-12-1",null,null
"France","Peisey-Vallandry","Peisey/Vallandry",2015,12,2,"2015-12-8",17,93
"France","Peisey-Vallandry","Peisey/Vallandry",2015,12,3,"2015-12-15",16,93
"France","Peisey-Vallandry","Peisey/Vallandry",2015,12,4,"2015-12-22",12,89
"France","Peisey-Vallandry","Peisey/Vallandry",2016,1,1,"2016-1-1",63,154
"France","Peisey-Vallandry","Peisey/Vallandry",2016,1,2,"2016-1-8",94,168
"France","Peisey-Vallandry","Peisey/Vallandry",2016,1,3,"2016-1-15",108,190
"France","Peisey-Vallandry","Peisey/Vallandry",2016,1,4,"2016-1-22",96,183
"France","Peisey-Vallandry","Peisey/Vallandry",2016,2,1,"2016-2-1",112,204
"France","Peisey-Vallandry","Peisey/Vallandry",2016,2,2,"2016-2-8",123,240
"France","Peisey-Vallandry","Peisey/Vallandry",2016,2,3,"2016-2-15",132,304
"France","Peisey-Vallandry","Peisey/Vallandry",2016,2,4,"2016-2-22",130,300
"France","Peisey-Vallandry","Peisey/Vallandry",2016,3,1,"2016-3-1",127,278
"France","Peisey-Vallandry","Peisey/Vallandry",2016,3,2,"2016-3-8",135,237
"France","Peisey-Vallandry","Peisey/Vallandry",2016,3,3,"2016-3-15",125,291
"France","Peisey-Vallandry","Peisey/Vallandry",2016,3,4,"2016-3-22",109,226
"France","Peisey-Vallandry","Peisey/Vallandry",2016,4,1,"2016-4-1",87,244
"France","Peisey-Vallandry","Peisey/Vallandry",2016,4,2,"2016-4-8",67,153
"France","Peisey-Vallandry","Peisey/Vallandry",2016,4,3,"2016-4-15",53,134
"France","Pra-Loup","Pra Loup",2015,11,4,"2015-11-22",null,null
"France","Pra-Loup","Pra Loup",2015,12,1,"2015-12-1",null,null
"France","Pra-Loup","Pra Loup",2015,12,2,"2015-12-8",3,10
"France","Pra-Loup","Pra Loup",2015,12,3,"2015-12-15",10,30
"France","Pra-Loup","Pra Loup",2015,12,4,"2015-12-22",15,30
"France","Pra-Loup","Pra Loup",2016,1,1,"2016-1-1",16,35
"France","Pra-Loup","Pra Loup",2016,1,2,"2016-1-8",20,56
"France","Pra-Loup","Pra Loup",2016,1,3,"2016-1-15",20,60
"France","Pra-Loup","Pra Loup",2016,1,4,"2016-1-22",20,60
"France","Pra-Loup","Pra Loup",2016,2,1,"2016-2-1",12,46
"France","Pra-Loup","Pra Loup",2016,2,2,"2016-2-8",45,80
"France","Pra-Loup","Pra Loup",2016,2,3,"2016-2-15",85,125
"France","Pra-Loup","Pra Loup",2016,2,4,"2016-2-22",85,125
"France","Pra-Loup","Pra Loup",2016,3,1,"2016-3-1",55,113
"France","Pra-Loup","Pra Loup",2016,3,2,"2016-3-8",70,140
"France","Pra-Loup","Pra Loup",2016,3,3,"2016-3-15",70,140
"France","Pra-Loup","Pra Loup",2016,3,4,"2016-3-22",48,118
"France","Pra-Loup","Pra Loup",2016,4,1,"2016-4-1",24,102
"France","Pra-Loup","Pra Loup",2016,4,2,"2016-4-8",10,80
"France","Pra-Loup","Pra Loup",2016,4,3,"2016-4-15",null,null
"France","Puy-St-Vincent","Puy St Vincent",2015,11,4,"2015-11-22",null,null
"France","Puy-St-Vincent","Puy St Vincent",2015,12,1,"2015-12-1",null,null
"France","Puy-St-Vincent","Puy St Vincent",2015,12,2,"2015-12-8",null,null
"France","Puy-St-Vincent","Puy St Vincent",2015,12,3,"2015-12-15",16,16
"France","Puy-St-Vincent","Puy St Vincent",2015,12,4,"2015-12-22",20,20
"France","Puy-St-Vincent","Puy St Vincent",2016,1,1,"2016-1-1",37,62
"France","Puy-St-Vincent","Puy St Vincent",2016,1,2,"2016-1-8",48,87
"France","Puy-St-Vincent","Puy St Vincent",2016,1,3,"2016-1-15",55,100
"France","Puy-St-Vincent","Puy St Vincent",2016,1,4,"2016-1-22",55,88
"France","Puy-St-Vincent","Puy St Vincent",2016,2,1,"2016-2-1",55,75
"France","Puy-St-Vincent","Puy St Vincent",2016,2,2,"2016-2-8",65,108
"France","Puy-St-Vincent","Puy St Vincent",2016,2,3,"2016-2-15",84,120
"France","Puy-St-Vincent","Puy St Vincent",2016,2,4,"2016-2-22",78,98
"France","Puy-St-Vincent","Puy St Vincent",2016,3,1,"2016-3-1",73,98
"France","Puy-St-Vincent","Puy St Vincent",2016,3,2,"2016-3-8",90,110
"France","Puy-St-Vincent","Puy St Vincent",2016,3,3,"2016-3-15",78,100
"France","Puy-St-Vincent","Puy St Vincent",2016,3,4,"2016-3-22",64,100
"France","Puy-St-Vincent","Puy St Vincent",2016,4,1,"2016-4-1",42,90
"France","Puy-St-Vincent","Puy St Vincent",2016,4,2,"2016-4-8",20,90
"France","Puy-St-Vincent","Puy St Vincent",2016,4,3,"2016-4-15",null,null
"France","Risoul","Risoul",2015,11,4,"2015-11-22",null,null
"France","Risoul","Risoul",2015,12,1,"2015-12-1",null,null
"France","Risoul","Risoul",2015,12,2,"2015-12-8",5,8
"France","Risoul","Risoul",2015,12,3,"2015-12-15",25,25
"France","Risoul","Risoul",2015,12,4,"2015-12-22",30,30
"France","Risoul","Risoul",2016,1,1,"2016-1-1",45,45
"France","Risoul","Risoul",2016,1,2,"2016-1-8",51,58
"France","Risoul","Risoul",2016,1,3,"2016-1-15",60,70
"France","Risoul","Risoul",2016,1,4,"2016-1-22",60,70
"France","Risoul","Risoul",2016,2,1,"2016-2-1",52,66
"France","Risoul","Risoul",2016,2,2,"2016-2-8",63,83
"France","Risoul","Risoul",2016,2,3,"2016-2-15",100,120
"France","Risoul","Risoul",2016,2,4,"2016-2-22",82,102
"France","Risoul","Risoul",2016,3,1,"2016-3-1",82,104
"France","Risoul","Risoul",2016,3,2,"2016-3-8",108,138
"France","Risoul","Risoul",2016,3,3,"2016-3-15",100,130
"France","Risoul","Risoul",2016,3,4,"2016-3-22",88,118
"France","Risoul","Risoul",2016,4,1,"2016-4-1",64,94
"France","Risoul","Risoul",2016,4,2,"2016-4-8",60,90
"France","Risoul","Risoul",2016,4,3,"2016-4-15",null,null
"France","Sainte-Foy","Sainte Foy",2015,11,4,"2015-11-22",null,null
"France","Sainte-Foy","Sainte Foy",2015,12,1,"2015-12-1",null,null
"France","Sainte-Foy","Sainte Foy",2015,12,2,"2015-12-8",null,null
"France","Sainte-Foy","Sainte Foy",2015,12,3,"2015-12-15",16,18
"France","Sainte-Foy","Sainte Foy",2015,12,4,"2015-12-22",42,50
"France","Sainte-Foy","Sainte Foy",2016,1,1,"2016-1-1",73,112
"France","Sainte-Foy","Sainte Foy",2016,1,2,"2016-1-8",82,180
"France","Sainte-Foy","Sainte Foy",2016,1,3,"2016-1-15",94,190
"France","Sainte-Foy","Sainte Foy",2016,1,4,"2016-1-22",86,181
"France","Sainte-Foy","Sainte Foy",2016,2,1,"2016-2-1",90,199
"France","Sainte-Foy","Sainte Foy",2016,2,2,"2016-2-8",105,235
"France","Sainte-Foy","Sainte Foy",2016,2,3,"2016-2-15",111,217
"France","Sainte-Foy","Sainte Foy",2016,2,4,"2016-2-22",95,225
"France","Sainte-Foy","Sainte Foy",2016,3,1,"2016-3-1",105,233
"France","Sainte-Foy","Sainte Foy",2016,3,2,"2016-3-8",115,245
"France","Sainte-Foy","Sainte Foy",2016,3,3,"2016-3-15",107,210
"France","Sainte-Foy","Sainte Foy",2016,3,4,"2016-3-22",99,207
"France","Sainte-Foy","Sainte Foy",2016,4,1,"2016-4-1",79,199
"France","Sainte-Foy","Sainte Foy",2016,4,2,"2016-4-8",71,180
"France","Sainte-Foy","Sainte Foy",2016,4,3,"2016-4-15",null,null
"France","Samoens","Samoens",2015,11,4,"2015-11-22",8,11
"France","Samoens","Samoens",2015,12,1,"2015-12-1",50,70
"France","Samoens","Samoens",2015,12,2,"2015-12-8",50,70
"France","Samoens","Samoens",2015,12,3,"2015-12-15",40,58
"France","Samoens","Samoens",2015,12,4,"2015-12-22",15,37
"France","Samoens","Samoens",2016,1,1,"2016-1-1",51,85
"France","Samoens","Samoens",2016,1,2,"2016-1-8",61,87
"France","Samoens","Samoens",2016,1,3,"2016-1-15",82,115
"France","Samoens","Samoens",2016,1,4,"2016-1-22",65,100
"France","Samoens","Samoens",2016,2,1,"2016-2-1",70,129
"France","Samoens","Samoens",2016,2,2,"2016-2-8",95,116
"France","Samoens","Samoens",2016,2,3,"2016-2-15",122,123
"France","Samoens","Samoens",2016,2,4,"2016-2-22",118,144
"France","Samoens","Samoens",2016,3,1,"2016-3-1",140,185
"France","Samoens","Samoens",2016,3,2,"2016-3-8",163,187
"France","Samoens","Samoens",2016,3,3,"2016-3-15",144,172
"France","Samoens","Samoens",2016,3,4,"2016-3-22",129,157
"France","Samoens","Samoens",2016,4,1,"2016-4-1",92,130
"France","Samoens","Samoens",2016,4,2,"2016-4-8",78,120
"France","Samoens","Samoens",2016,4,3,"2016-4-15",null,null
"France","Serre-Chevalier","Serre Chevalier",2015,11,4,"2015-11-22",6,13
"France","Serre-Chevalier","Serre Chevalier",2015,12,1,"2015-12-1",8,22
"France","Serre-Chevalier","Serre Chevalier",2015,12,2,"2015-12-8",null,30
"France","Serre-Chevalier","Serre Chevalier",2015,12,3,"2015-12-15",null,30
"France","Serre-Chevalier","Serre Chevalier",2015,12,4,"2015-12-22",null,30
"France","Serre-Chevalier","Serre Chevalier",2016,1,1,"2016-1-1",28,50
"France","Serre-Chevalier","Serre Chevalier",2016,1,2,"2016-1-8",26,110
"France","Serre-Chevalier","Serre Chevalier",2016,1,3,"2016-1-15",15,104
"France","Serre-Chevalier","Serre Chevalier",2016,1,4,"2016-1-22",13,94
"France","Serre-Chevalier","Serre Chevalier",2016,2,1,"2016-2-1",20,115
"France","Serre-Chevalier","Serre Chevalier",2016,2,2,"2016-2-8",27,141
"France","Serre-Chevalier","Serre Chevalier",2016,2,3,"2016-2-15",30,163
"France","Serre-Chevalier","Serre Chevalier",2016,2,4,"2016-2-22",25,153
"France","Serre-Chevalier","Serre Chevalier",2016,3,1,"2016-3-1",27,158
"France","Serre-Chevalier","Serre Chevalier",2016,3,2,"2016-3-8",34,178
"France","Serre-Chevalier","Serre Chevalier",2016,3,3,"2016-3-15",26,156
"France","Serre-Chevalier","Serre Chevalier",2016,3,4,"2016-3-22",18,142
"France","Serre-Chevalier","Serre Chevalier",2016,4,1,"2016-4-1",10,118
"France","Serre-Chevalier","Serre Chevalier",2016,4,2,"2016-4-8",8,106
"France","Serre-Chevalier","Serre Chevalier",2016,4,3,"2016-4-15",6,101
"France","St-Gervais","St Gervais",2015,11,4,"2015-11-22",null,null
"France","St-Gervais","St Gervais",2015,12,1,"2015-12-1",null,null
"France","St-Gervais","St Gervais",2015,12,2,"2015-12-8",1,8
"France","St-Gervais","St Gervais",2015,12,3,"2015-12-15",5,24
"France","St-Gervais","St Gervais",2015,12,4,"2015-12-22",5,20
"France","St-Gervais","St Gervais",2016,1,1,"2016-1-1",21,62
"France","St-Gervais","St Gervais",2016,1,2,"2016-1-8",45,95
"France","St-Gervais","St Gervais",2016,1,3,"2016-1-15",53,120
"France","St-Gervais","St Gervais",2016,1,4,"2016-1-22",48,108
"France","St-Gervais","St Gervais",2016,2,1,"2016-2-1",34,112
"France","St-Gervais","St Gervais",2016,2,2,"2016-2-8",46,145
"France","St-Gervais","St Gervais",2016,2,3,"2016-2-15",61,178
"France","St-Gervais","St Gervais",2016,2,4,"2016-2-22",62,172
"France","St-Gervais","St Gervais",2016,3,1,"2016-3-1",76,183
"France","St-Gervais","St Gervais",2016,3,2,"2016-3-8",99,198
"France","St-Gervais","St Gervais",2016,3,3,"2016-3-15",89,174
"France","St-Gervais","St Gervais",2016,3,4,"2016-3-22",78,157
"France","St-Gervais","St Gervais",2016,4,1,"2016-4-1",46,127
"France","St-Gervais","St Gervais",2016,4,2,"2016-4-8",18,105
"France","St-Gervais","St Gervais",2016,4,3,"2016-4-15",8,84
"France","St-Martin-de-Belleville","St Martin de Belleville",2015,11,4,"2015-11-22",null,null
"France","St-Martin-de-Belleville","St Martin de Belleville",2015,12,1,"2015-12-1",null,null
"France","St-Martin-de-Belleville","St Martin de Belleville",2015,12,2,"2015-12-8",20,50
"France","St-Martin-de-Belleville","St Martin de Belleville",2015,12,3,"2015-12-15",20,50
"France","St-Martin-de-Belleville","St Martin de Belleville",2015,12,4,"2015-12-22",21,50
"France","St-Martin-de-Belleville","St Martin de Belleville",2016,1,1,"2016-1-1",30,99
"France","St-Martin-de-Belleville","St Martin de Belleville",2016,1,2,"2016-1-8",32,141
"France","St-Martin-de-Belleville","St Martin de Belleville",2016,1,3,"2016-1-15",45,185
"France","St-Martin-de-Belleville","St Martin de Belleville",2016,1,4,"2016-1-22",42,169
"France","St-Martin-de-Belleville","St Martin de Belleville",2016,2,1,"2016-2-1",40,182
"France","St-Martin-de-Belleville","St Martin de Belleville",2016,2,2,"2016-2-8",50,204
"France","St-Martin-de-Belleville","St Martin de Belleville",2016,2,3,"2016-2-15",54,202
"France","St-Martin-de-Belleville","St Martin de Belleville",2016,2,4,"2016-2-22",56,204
"France","St-Martin-de-Belleville","St Martin de Belleville",2016,3,1,"2016-3-1",67,213
"France","St-Martin-de-Belleville","St Martin de Belleville",2016,3,2,"2016-3-8",83,223
"France","St-Martin-de-Belleville","St Martin de Belleville",2016,3,3,"2016-3-15",66,197
"France","St-Martin-de-Belleville","St Martin de Belleville",2016,3,4,"2016-3-22",61,192
"France","St-Martin-de-Belleville","St Martin de Belleville",2016,4,1,"2016-4-1",42,174
"France","St-Martin-de-Belleville","St Martin de Belleville",2016,4,2,"2016-4-8",29,168
"France","St-Martin-de-Belleville","St Martin de Belleville",2016,4,3,"2016-4-15",16,178
"France","Tignes","Tignes",2015,11,4,"2015-11-22",25,95
"France","Tignes","Tignes",2015,12,1,"2015-12-1",28,84
"France","Tignes","Tignes",2015,12,2,"2015-12-8",29,75
"France","Tignes","Tignes",2015,12,3,"2015-12-15",30,66
"France","Tignes","Tignes",2015,12,4,"2015-12-22",29,61
"France","Tignes","Tignes",2016,1,1,"2016-1-1",53,95
"France","Tignes","Tignes",2016,1,2,"2016-1-8",98,166
"France","Tignes","Tignes",2016,1,3,"2016-1-15",104,187
"France","Tignes","Tignes",2016,1,4,"2016-1-22",97,179
"France","Tignes","Tignes",2016,2,1,"2016-2-1",112,204
"France","Tignes","Tignes",2016,2,2,"2016-2-8",132,237
"France","Tignes","Tignes",2016,2,3,"2016-2-15",136,256
"France","Tignes","Tignes",2016,2,4,"2016-2-22",148,273
"France","Tignes","Tignes",2016,3,1,"2016-3-1",164,301
"France","Tignes","Tignes",2016,3,2,"2016-3-8",163,297
"France","Tignes","Tignes",2016,3,3,"2016-3-15",148,257
"France","Tignes","Tignes",2016,3,4,"2016-3-22",142,237
"France","Tignes","Tignes",2016,4,1,"2016-4-1",109,196
"France","Tignes","Tignes",2016,4,2,"2016-4-8",84,170
"France","Tignes","Tignes",2016,4,3,"2016-4-15",63,151
"France","Val-Cenis","Val Cenis",2015,11,4,"2015-11-22",null,null
"France","Val-Cenis","Val Cenis",2015,12,1,"2015-12-1",null,null
"France","Val-Cenis","Val Cenis",2015,12,2,"2015-12-8",null,6
"France","Val-Cenis","Val Cenis",2015,12,3,"2015-12-15",8,32
"France","Val-Cenis","Val Cenis",2015,12,4,"2015-12-22",20,50
"France","Val-Cenis","Val Cenis",2016,1,1,"2016-1-1",58,88
"France","Val-Cenis","Val Cenis",2016,1,2,"2016-1-8",53,145
"France","Val-Cenis","Val Cenis",2016,1,3,"2016-1-15",50,155
"France","Val-Cenis","Val Cenis",2016,1,4,"2016-1-22",50,155
"France","Val-Cenis","Val Cenis",2016,2,1,"2016-2-1",50,155
"France","Val-Cenis","Val Cenis",2016,2,2,"2016-2-8",60,173
"France","Val-Cenis","Val Cenis",2016,2,3,"2016-2-15",70,185
"France","Val-Cenis","Val Cenis",2016,2,4,"2016-2-22",70,196
"France","Val-Cenis","Val Cenis",2016,3,1,"2016-3-1",100,240
"France","Val-Cenis","Val Cenis",2016,3,2,"2016-3-8",100,240
"France","Val-Cenis","Val Cenis",2016,3,3,"2016-3-15",100,246
"France","Val-Cenis","Val Cenis",2016,3,4,"2016-3-22",100,250
"France","Val-Cenis","Val Cenis",2016,4,1,"2016-4-1",46,200
"France","Val-Cenis","Val Cenis",2016,4,2,"2016-4-8",30,150
"France","Val-Cenis","Val Cenis",2016,4,3,"2016-4-15",30,150
"France","Val-dIsere","Val d'Isere",2015,11,4,"2015-11-22",29,84
"France","Val-dIsere","Val d'Isere",2015,12,1,"2015-12-1",28,60
"France","Val-dIsere","Val d'Isere",2015,12,2,"2015-12-8",29,59
"France","Val-dIsere","Val d'Isere",2015,12,3,"2015-12-15",31,62
"France","Val-dIsere","Val d'Isere",2015,12,4,"2015-12-22",29,59
"France","Val-dIsere","Val d'Isere",2016,1,1,"2016-1-1",53,95
"France","Val-dIsere","Val d'Isere",2016,1,2,"2016-1-8",95,165
"France","Val-dIsere","Val d'Isere",2016,1,3,"2016-1-15",73,186
"France","Val-dIsere","Val d'Isere",2016,1,4,"2016-1-22",97,179
"France","Val-dIsere","Val d'Isere",2016,2,1,"2016-2-1",115,209
"France","Val-dIsere","Val d'Isere",2016,2,2,"2016-2-8",132,237
"France","Val-dIsere","Val d'Isere",2016,2,3,"2016-2-15",136,256
"France","Val-dIsere","Val d'Isere",2016,2,4,"2016-2-22",130,256
"France","Val-dIsere","Val d'Isere",2016,3,1,"2016-3-1",163,301
"France","Val-dIsere","Val d'Isere",2016,3,2,"2016-3-8",161,291
"France","Val-dIsere","Val d'Isere",2016,3,3,"2016-3-15",148,256
"France","Val-dIsere","Val d'Isere",2016,3,4,"2016-3-22",141,237
"France","Val-dIsere","Val d'Isere",2016,4,1,"2016-4-1",109,196
"France","Val-dIsere","Val d'Isere",2016,4,2,"2016-4-8",84,170
"France","Val-dIsere","Val d'Isere",2016,4,3,"2016-4-15",63,151
"France","Val-Thorens","Val Thorens",2015,11,4,"2015-11-22",62,90
"France","Val-Thorens","Val Thorens",2015,12,1,"2015-12-1",80,111
"France","Val-Thorens","Val Thorens",2015,12,2,"2015-12-8",52,90
"France","Val-Thorens","Val Thorens",2015,12,3,"2015-12-15",48,90
"France","Val-Thorens","Val Thorens",2015,12,4,"2015-12-22",45,90
"France","Val-Thorens","Val Thorens",2016,1,1,"2016-1-1",80,120
"France","Val-Thorens","Val Thorens",2016,1,2,"2016-1-8",136,183
"France","Val-Thorens","Val Thorens",2016,1,3,"2016-1-15",147,214
"France","Val-Thorens","Val Thorens",2016,1,4,"2016-1-22",119,194
"France","Val-Thorens","Val Thorens",2016,2,1,"2016-2-1",133,218
"France","Val-Thorens","Val Thorens",2016,2,2,"2016-2-8",143,237
"France","Val-Thorens","Val Thorens",2016,2,3,"2016-2-15",160,258
"France","Val-Thorens","Val Thorens",2016,2,4,"2016-2-22",150,250
"France","Val-Thorens","Val Thorens",2016,3,1,"2016-3-1",170,278
"France","Val-Thorens","Val Thorens",2016,3,2,"2016-3-8",183,300
"France","Val-Thorens","Val Thorens",2016,3,3,"2016-3-15",160,283
"France","Val-Thorens","Val Thorens",2016,3,4,"2016-3-22",160,280
"France","Val-Thorens","Val Thorens",2016,4,1,"2016-4-1",150,270
"France","Val-Thorens","Val Thorens",2016,4,2,"2016-4-8",131,249
"France","Val-Thorens","Val Thorens",2016,4,3,"2016-4-15",126,237
"France","Valfrejus","Valfrejus",2015,11,4,"2015-11-22",null,null
"France","Valfrejus","Valfrejus",2015,12,1,"2015-12-1",null,null
"France","Valfrejus","Valfrejus",2015,12,2,"2015-12-8",1,5
"France","Valfrejus","Valfrejus",2015,12,3,"2015-12-15",3,13
"France","Valfrejus","Valfrejus",2015,12,4,"2015-12-22",null,10
"France","Valfrejus","Valfrejus",2016,1,1,"2016-1-1",22,50
"France","Valfrejus","Valfrejus",2016,1,2,"2016-1-8",36,103
"France","Valfrejus","Valfrejus",2016,1,3,"2016-1-15",55,140
"France","Valfrejus","Valfrejus",2016,1,4,"2016-1-22",43,96
"France","Valfrejus","Valfrejus",2016,2,1,"2016-2-1",64,86
"France","Valfrejus","Valfrejus",2016,2,2,"2016-2-8",66,81
"France","Valfrejus","Valfrejus",2016,2,3,"2016-2-15",72,82
"France","Valfrejus","Valfrejus",2016,2,4,"2016-2-22",38,66
"France","Valfrejus","Valfrejus",2016,3,1,"2016-3-1",44,74
"France","Valfrejus","Valfrejus",2016,3,2,"2016-3-8",60,90
"France","Valfrejus","Valfrejus",2016,3,3,"2016-3-15",60,106
"France","Valfrejus","Valfrejus",2016,3,4,"2016-3-22",54,98
"France","Valfrejus","Valfrejus",2016,4,1,"2016-4-1",34,74
"France","Valfrejus","Valfrejus",2016,4,2,"2016-4-8",5,11
"France","Valfrejus","Valfrejus",2016,4,3,"2016-4-15",null,null
"France","Valloire","Valloire",2015,11,4,"2015-11-22",null,null
"France","Valloire","Valloire",2015,12,1,"2015-12-1",null,null
"France","Valloire","Valloire",2015,12,2,"2015-12-8",null,null
"France","Valloire","Valloire",2015,12,3,"2015-12-15",4,12
"France","Valloire","Valloire",2015,12,4,"2015-12-22",10,30
"France","Valloire","Valloire",2016,1,1,"2016-1-1",30,45
"France","Valloire","Valloire",2016,1,2,"2016-1-8",26,80
"France","Valloire","Valloire",2016,1,3,"2016-1-15",30,100
"France","Valloire","Valloire",2016,1,4,"2016-1-22",28,96
"France","Valloire","Valloire",2016,2,1,"2016-2-1",20,96
"France","Valloire","Valloire",2016,2,2,"2016-2-8",25,110
"France","Valloire","Valloire",2016,2,3,"2016-2-15",50,160
"France","Valloire","Valloire",2016,2,4,"2016-2-22",48,160
"France","Valloire","Valloire",2016,3,1,"2016-3-1",44,168
"France","Valloire","Valloire",2016,3,2,"2016-3-8",53,176
"France","Valloire","Valloire",2016,3,3,"2016-3-15",40,130
"France","Valloire","Valloire",2016,3,4,"2016-3-22",40,130
"France","Valloire","Valloire",2016,4,1,"2016-4-1",24,122
"France","Valloire","Valloire",2016,4,2,"2016-4-8",20,115
"France","Valloire","Valloire",2016,4,3,"2016-4-15",null,null
"France","Vallorcine","Vallorcine",2015,11,4,"2015-11-22",null,null
"France","Vallorcine","Vallorcine",2015,12,1,"2015-12-1",null,null
"France","Vallorcine","Vallorcine",2015,12,2,"2015-12-8",1,6
"France","Vallorcine","Vallorcine",2015,12,3,"2015-12-15",3,25
"France","Vallorcine","Vallorcine",2015,12,4,"2015-12-22",null,26
"France","Vallorcine","Vallorcine",2016,1,1,"2016-1-1",13,57
"France","Vallorcine","Vallorcine",2016,1,2,"2016-1-8",19,167
"France","Vallorcine","Vallorcine",2016,1,3,"2016-1-15",18,204
"France","Vallorcine","Vallorcine",2016,1,4,"2016-1-22",20,181
"France","Vallorcine","Vallorcine",2016,2,1,"2016-2-1",22,187
"France","Vallorcine","Vallorcine",2016,2,2,"2016-2-8",35,305
